akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;firstmomentrate;secmomentrate;Adamconst;MSE;R2;TrainSteps;Time_s
relu;(100, 50, 25);0.1;0.03;none;0.0001;64;0.8;0.9;1.00E-08;0.022770891;0.090661221;504;1.03
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;0.9;0.999;1.00E-08;0.022771102;0.090652801;506;0.29
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;32;0.8;0.999;1.00E-08;0.022771321;0.090644078;506;1.01
relu;(50, 50, 50);0.1;0.01;l1;0.0001;16;0.99;0.99;1.00E-08;0.022772076;0.090613896;506;0.75
relu;(100, 100, 100, 50);0.1;0.01;none;0.0001;64;0.9;0.999;1.00E-06;0.022775017;0.090496476;504;1.98
relu;(100, 100, 100, 50);0;0.03;none;0.01;64;0.9;0.9;1.00E-06;0.022776581;0.090434001;504;1.51
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;64;0.8;0.9;1.00E-06;0.022776583;0.090433912;504;0.94
relu;(100, 50, 25);0.1;0.001;l2;1.00E-05;32;0.99;0.99;1.00E-08;0.022778275;0.090366375;506;0.77
relu;(100, 50, 25);0.1;0.001;l1;0.0001;16;0.8;0.9;1.00E-08;0.022778809;0.090345023;506;1.1
relu;(50, 50, 50);0.1;0.03;l2;1.00E-05;64;0.9;0.999;1.00E-08;0.022781339;0.090243996;504;0.79
relu;(50, 50, 50);0;0.001;l1;1.00E-05;32;0.99;0.9;1.00E-06;0.022782636;0.090192197;506;1.39
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;0.99;0.9;1.00E-08;0.022782968;0.090178942;506;1.41
relu;(100, 50, 25);0.1;0.03;l2;0.0001;64;0.9;0.99;1.00E-06;0.022783281;0.090166445;504;1.04
relu;(100, 100, 100, 50);0.1;0.01;none;1.00E-05;32;0.8;0.999;1.00E-06;0.022783541;0.090156049;506;1.37
relu;(50, 50, 50);0;0.01;l2;1.00E-05;16;0.99;0.99;1.00E-06;0.022783952;0.090139644;506;0.31
relu;(50, 50, 50);0;0.03;none;1.00E-05;32;0.99;0.99;1.00E-08;0.022784744;0.090108023;506;0.34
relu;(50, 50, 50);0;0.001;l2;0.0001;16;0.9;0.99;1.00E-06;0.022785112;0.090093322;506;0.39
relu;(50, 50, 50);0;0.01;l2;1.00E-05;32;0.99;0.99;1.00E-06;0.022785126;0.090092769;506;0.37
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;32;0.99;0.999;1.00E-06;0.022785335;0.090084438;506;0.55
relu;(100, 100, 100, 50);0.1;0.001;l1;1.00E-05;32;0.8;0.9;1.00E-08;0.022786399;0.09004194;506;1.94
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.99;0.99;1.00E-08;0.022787882;0.089982731;506;0.7
relu;(50, 50, 50);0;0.01;none;0.0001;16;0.9;0.999;1.00E-06;0.022788432;0.089960735;506;0.32
relu;(50, 50, 50);0.1;0.03;none;1.00E-05;16;0.9;0.999;1.00E-06;0.022788795;0.089946264;506;0.62
relu;(50, 50, 50);0;0.01;l2;0.01;64;0.9;0.9;1.00E-06;0.022789118;0.089933373;504;0.4
relu;(50, 50, 50);0;0.01;none;0.01;64;0.99;0.9;1.00E-08;0.02278954;0.089916481;504;0.4
relu;(100, 100, 100, 50);0.1;0.001;none;0.0001;64;0.9;0.999;1.00E-06;0.022790262;0.089887667;504;1.79
relu;(100, 50, 25);0.1;0.001;none;0.0001;16;0.99;0.9;1.00E-06;0.022790449;0.089880212;506;0.33
relu;(50, 50, 50);0;0.01;l2;0.0001;64;0.99;0.9;1.00E-06;0.022790478;0.08987906;504;0.41
relu;(50, 50, 50);0;0.03;none;0.0001;16;0.8;0.999;1.00E-08;0.022790565;0.089875585;506;0.32
relu;(100, 100, 100, 50);0.1;0.001;none;0.01;32;0.99;0.9;1.00E-06;0.022790782;0.089866905;506;1.66
relu;(100, 100, 100, 50);0.1;0.01;none;0.01;32;0.9;0.9;1.00E-06;0.022791127;0.089853125;506;1.57
relu;(50, 50, 50);0.1;0.03;l1;0.0001;32;0.8;0.99;1.00E-08;0.02279216;0.089811876;506;0.86
relu;(50, 50, 50);0;0.03;none;0.01;64;0.8;0.9;1.00E-08;0.022793802;0.089746296;504;0.41
relu;(50, 50, 50);0;0.03;none;0.01;32;0.99;0.99;1.00E-08;0.022796148;0.089652596;506;0.38
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.9;0.999;1.00E-08;0.022796159;0.089652189;506;1.27
relu;(50, 50, 50);0;0.03;none;0.0001;16;0.9;0.999;1.00E-08;0.022797084;0.089615246;506;0.3
relu;(100, 50, 25);0;0.01;l2;1.00E-05;64;0.99;0.9;1.00E-06;0.022797179;0.089611462;504;0.46
relu;(100, 50, 25);0;0.03;none;1.00E-05;64;0.99;0.99;1.00E-08;0.022797794;0.089586894;504;0.36
relu;(100, 50, 25);0;0.001;none;0.0001;32;0.99;0.99;1.00E-06;0.022798621;0.089553861;506;1.42
relu;(50, 50, 50);0;0.001;l1;0.01;16;0.9;0.9;1.00E-06;0.022800288;0.089487282;506;1
relu;(100, 100, 100, 50);0.1;0.01;l1;0.0001;32;0.8;0.999;1.00E-08;0.02280194;0.089421306;506;2.74
relu;(50, 50, 50);0.1;0.01;l1;1.00E-05;16;0.9;0.999;1.00E-06;0.022802221;0.089410092;506;0.74
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;0.99;0.99;1.00E-06;0.02280365;0.089353033;506;0.91
relu;(100, 50, 25);0;0.03;none;1.00E-05;16;0.8;0.999;1.00E-06;0.022806302;0.089247105;506;0.35
relu;(100, 50, 25);0.1;0.001;l2;0.01;64;0.8;0.999;1.00E-08;0.022806347;0.08924534;504;1.2
relu;(100, 50, 25);0;0.03;none;1.00E-05;64;0.9;0.999;1.00E-08;0.022807052;0.089217174;504;0.36
relu;(100, 50, 25);0;0.01;none;0.0001;64;0.99;0.999;1.00E-08;0.022807541;0.089197664;504;0.71
relu;(100, 100, 100, 50);0;0.03;none;0.0001;32;0.99;0.99;1.00E-06;0.022810424;0.089082521;506;1.22
relu;(100, 100, 100, 50);0.1;0.001;l1;1.00E-05;16;0.8;0.9;1.00E-08;0.022810662;0.089073021;506;1.71
relu;(100, 50, 25);0;0.001;none;1.00E-05;16;0.8;0.99;1.00E-06;0.02281122;0.089050722;506;1.23
relu;(50, 50, 50);0.1;0.001;l2;0.01;32;0.9;0.999;1.00E-08;0.022812511;0.088999155;506;0.44
relu;(50, 50, 50);0.1;0.03;l2;0.0001;16;0.9;0.999;1.00E-06;0.022812904;0.088983476;506;0.72
relu;(50, 50, 50);0;0.01;l2;0.01;32;0.8;0.9;1.00E-08;0.022812981;0.08898042;506;0.36
relu;(100, 100, 100, 50);0;0.01;none;0.0001;64;0.99;0.9;1.00E-08;0.022814337;0.088926265;504;1.36
relu;(50, 50, 50);0;0.01;none;1.00E-05;32;0.9;0.999;1.00E-08;0.022815202;0.088891702;506;0.39
relu;(100, 50, 25);0;0.01;none;0.01;16;0.8;0.99;1.00E-06;0.022815525;0.088878792;506;0.66
relu;(100, 100, 100, 50);0.1;0.01;none;0.0001;32;0.8;0.99;1.00E-06;0.022816132;0.088854567;506;1.69
relu;(50, 50, 50);0.1;0.01;l1;1.00E-05;64;0.9;0.9;1.00E-06;0.022817379;0.088804757;504;0.9
relu;(100, 50, 25);0.1;0.01;l1;0.0001;64;0.99;0.99;1.00E-06;0.022817642;0.088794282;504;1.3
relu;(100, 100, 100, 50);0.1;0.001;none;1.00E-05;64;0.8;0.99;1.00E-08;0.022818175;0.088772985;504;1.85
relu;(100, 50, 25);0.1;0.01;none;0.0001;64;0.9;0.9;1.00E-08;0.022819919;0.088703337;504;0.88
relu;(100, 100, 100, 50);0.1;0.001;l2;1.00E-05;64;0.9;0.999;1.00E-08;0.02282151;0.088639801;504;1.88
relu;(100, 100, 100, 50);0.1;0.01;l1;0.0001;64;0.9;0.999;1.00E-06;0.022821966;0.088621576;504;2.1
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;16;0.8;0.9;1.00E-06;0.022822403;0.088604149;506;0.85
relu;(100, 50, 25);0.1;0.001;none;0.01;16;0.9;0.99;1.00E-06;0.022822463;0.08860175;506;0.34
relu;(50, 50, 50);0.1;0.001;none;1.00E-05;16;0.99;0.999;1.00E-06;0.022823397;0.088564439;506;0.4
relu;(100, 100, 100, 50);0;0.001;l2;0.01;16;0.8;0.999;1.00E-06;0.022824073;0.088537451;506;0.95
relu;(50, 50, 50);0;0.03;l2;1.00E-05;16;0.99;0.99;1.00E-08;0.022824323;0.088527487;506;0.43
relu;(100, 50, 25);0;0.001;l1;1.00E-05;64;0.9;0.99;1.00E-08;0.022824607;0.088516119;504;0.77
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.99;0.999;1.00E-06;0.022825829;0.088467344;506;0.76
relu;(100, 100, 100, 50);0;0.001;none;0.01;16;0.99;0.999;1.00E-06;0.022826313;0.088447994;506;1.26
relu;(100, 50, 25);0.1;0.03;none;0.01;32;0.8;0.9;1.00E-06;0.022826896;0.088424731;506;0.82
relu;(50, 50, 50);0;0.03;l2;1.00E-05;16;0.9;0.999;1.00E-08;0.02282711;0.088416175;506;0.33
relu;(50, 50, 50);0;0.03;l2;1.00E-05;64;0.8;0.99;1.00E-08;0.022827954;0.08838245;504;1.5
relu;(50, 50, 50);0;0.01;l1;0.01;64;0.9;0.999;1.00E-06;0.022828309;0.088368285;504;0.53
relu;(50, 50, 50);0.1;0.01;l2;0.0001;64;0.99;0.999;1.00E-06;0.022828797;0.088348792;504;0.75
relu;(50, 50, 50);0;0.001;l1;0.0001;32;0.99;0.9;1.00E-08;0.022829198;0.088332794;506;1.27
relu;(50, 50, 50);0.1;0.03;none;0.0001;64;0.9;0.99;1.00E-08;0.022830035;0.088299378;504;0.58
relu;(100, 50, 25);0;0.001;none;1.00E-05;16;0.8;0.9;1.00E-06;0.022832405;0.088204734;506;1.29
relu;(50, 50, 50);0;0.01;l1;0.0001;64;0.9;0.99;1.00E-06;0.022832758;0.088190613;504;0.42
relu;(50, 50, 50);0.3;0.001;l1;1.00E-05;32;0.99;0.999;1.00E-08;0.022833237;0.088171484;506;0.81
relu;(50, 50, 50);0.1;0.001;l2;0.01;16;0.8;0.99;1.00E-08;0.022834576;0.088118006;506;0.38
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;32;0.99;0.99;1.00E-06;0.02283495;0.088103066;506;1.23
relu;(100, 100, 100, 50);0;0.03;none;0.01;32;0.9;0.9;1.00E-08;0.022834997;0.088101215;506;1.35
relu;(100, 50, 25);0.1;0.001;l2;0.01;64;0.9;0.9;1.00E-08;0.022835221;0.088092282;504;1.19
relu;(50, 50, 50);0;0.001;none;0.0001;16;0.99;0.999;1.00E-08;0.022836233;0.088051834;506;0.33
relu;(50, 50, 50);0;0.01;l2;1.00E-05;64;0.8;0.999;1.00E-06;0.022837023;0.088020288;504;0.43
relu;(100, 100, 100, 50);0.1;0.001;l2;0.0001;16;0.99;0.9;1.00E-08;0.022837405;0.088005032;506;1.37
relu;(50, 50, 50);0;0.01;l2;0.0001;64;0.99;0.9;1.00E-08;0.022837475;0.088002245;504;0.36
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;0.99;0.9;1.00E-08;0.022837561;0.087998825;504;1.5
relu;(100, 100, 100, 50);0;0.001;l2;0.01;16;0.8;0.9;1.00E-08;0.022837835;0.087987873;506;0.96
relu;(100, 50, 25);0;0.01;none;0.01;64;0.8;0.999;1.00E-06;0.022837841;0.087987621;504;0.84
relu;(100, 50, 25);0;0.01;none;1.00E-05;32;0.99;0.9;1.00E-08;0.022838526;0.087960298;506;0.68
relu;(100, 100, 100, 50);0.1;0.001;l1;0.0001;16;0.8;0.99;1.00E-06;0.022838668;0.087954592;506;1.44
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.99;0.99;1.00E-06;0.022839;0.087941334;506;0.33
relu;(50, 50, 50);0;0.01;none;1.00E-05;64;0.9;0.99;1.00E-08;0.022839103;0.08793723;504;0.38
relu;(100, 100, 100, 50);0.1;0.001;l1;1.00E-05;32;0.99;0.9;1.00E-06;0.022839289;0.087929816;506;1.78
relu;(100, 100, 100, 50);0;0.03;none;0.01;16;0.8;0.999;1.00E-08;0.022839402;0.087925301;506;1.12
relu;(100, 50, 25);0;0.001;l1;1.00E-05;16;0.99;0.999;1.00E-06;0.022840449;0.087883471;506;0.61
relu;(50, 50, 50);0.1;0.001;none;0.01;16;0.8;0.9;1.00E-08;0.022840781;0.087870222;506;0.4
relu;(100, 50, 25);0;0.03;l1;0.0001;64;0.99;0.999;1.00E-08;0.022841247;0.087851603;504;0.47
relu;(100, 50, 25);0.1;0.001;l2;0.0001;32;0.99;0.99;1.00E-08;0.022842226;0.087812529;506;0.84
relu;(100, 50, 25);0;0.01;l2;0.01;32;0.8;0.999;1.00E-06;0.022842994;0.08778185;506;0.31
relu;(50, 50, 50);0;0.03;none;1.00E-05;64;0.99;0.999;1.00E-06;0.022843567;0.087758975;504;0.36
relu;(100, 100, 100, 50);0;0.03;none;1.00E-05;64;0.9;0.99;1.00E-06;0.022844166;0.087735036;504;1.31
relu;(100, 50, 25);0;0.001;l2;1.00E-05;16;0.99;0.9;1.00E-08;0.022845902;0.087665728;506;0.69
relu;(100, 50, 25);0;0.01;none;0.01;64;0.8;0.99;1.00E-08;0.022846134;0.087656458;504;0.86
relu;(50, 50, 50);0.1;0.01;l2;0.01;32;0.9;0.999;1.00E-08;0.022846267;0.087651146;506;0.71
relu;(50, 50, 50);0;0.01;none;0.01;64;0.9;0.9;1.00E-08;0.022846808;0.087629554;504;0.37
relu;(100, 50, 25);0.1;0.03;none;0.01;64;0.8;0.999;1.00E-06;0.022846859;0.087627527;504;1.03
relu;(100, 50, 25);0;0.03;none;1.00E-05;64;0.8;0.9;1.00E-06;0.022846983;0.087622557;504;0.42
relu;(50, 50, 50);0;0.03;l2;1.00E-05;64;0.8;0.999;1.00E-08;0.022847484;0.087602545;504;1.21
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;0.9;0.99;1.00E-08;0.022848286;0.087570504;506;1.2
relu;(100, 50, 25);0;0.01;l2;0.01;64;0.9;0.9;1.00E-06;0.022849561;0.087519594;504;0.39
relu;(100, 50, 25);0;0.001;none;1.00E-05;32;0.99;0.99;1.00E-06;0.022849625;0.087517046;506;1.44
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;16;0.9;0.999;1.00E-06;0.02284987;0.087507264;506;0.91
relu;(100, 50, 25);0;0.001;l2;0.01;32;0.9;0.9;1.00E-06;0.022850097;0.087498208;506;0.69
relu;(50, 50, 50);0;0.03;l1;1.00E-05;16;0.9;0.99;1.00E-08;0.022850436;0.087484678;506;0.35
relu;(100, 50, 25);0.1;0.01;none;1.00E-05;16;0.9;0.99;1.00E-06;0.022850529;0.087480946;506;0.94
relu;(100, 50, 25);0.1;0.03;none;1.00E-05;64;0.8;0.999;1.00E-06;0.02285077;0.087471337;504;1.17
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.9;0.9;1.00E-06;0.02285115;0.087456153;506;0.69
relu;(100, 100, 100, 50);0.1;0.001;l1;1.00E-05;64;0.8;0.9;1.00E-08;0.022851642;0.087436489;504;1.9
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;0.9;0.9;1.00E-06;0.022852992;0.087382589;504;0.79
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;0.99;0.99;1.00E-06;0.022853466;0.087363652;506;1.18
relu;(50, 50, 50);0;0.01;none;0.0001;16;0.8;0.9;1.00E-06;0.022853583;0.087358976;506;0.35
relu;(100, 50, 25);0.1;0.03;none;1.00E-05;16;0.9;0.999;1.00E-06;0.022853649;0.08735637;506;1.03
relu;(100, 50, 25);0.1;0.001;l2;0.01;16;0.99;0.999;1.00E-06;0.022855291;0.087290784;506;0.81
relu;(50, 50, 50);0.1;0.001;l2;0.01;32;0.9;0.9;1.00E-08;0.022855536;0.087280983;506;0.41
relu;(100, 50, 25);0.1;0.001;l2;1.00E-05;16;0.99;0.99;1.00E-06;0.02285577;0.087271639;506;0.76
relu;(50, 50, 50);0;0.01;none;1.00E-05;16;0.8;0.99;1.00E-08;0.022856149;0.087256536;506;0.38
relu;(50, 50, 50);0;0.01;l2;0.0001;16;0.99;0.999;1.00E-06;0.022856758;0.087232187;506;0.36
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.9;0.999;1.00E-08;0.022858868;0.087147927;504;0.47
relu;(100, 50, 25);0.1;0.001;none;0.0001;16;0.8;0.99;1.00E-06;0.022859844;0.08710895;506;0.32
relu;(100, 50, 25);0.1;0.03;l2;0.0001;32;0.8;0.9;1.00E-08;0.022859847;0.087108826;506;0.86
relu;(50, 50, 50);0.1;0.03;none;1.00E-05;16;0.8;0.999;1.00E-06;0.022860659;0.087076419;506;0.59
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.9;0.999;1.00E-06;0.022861461;0.087044378;506;1.46
relu;(100, 50, 25);0.1;0.03;none;0.01;64;0.8;0.9;1.00E-08;0.022862854;0.08698878;504;0.91
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.99;0.999;1.00E-08;0.022863261;0.086972511;504;1.67
relu;(100, 100, 100, 50);0.1;0.001;l2;1.00E-05;16;0.9;0.9;1.00E-08;0.022863925;0.086945987;506;1.43
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;64;0.9;0.99;1.00E-06;0.022864159;0.086936657;504;1.72
relu;(100, 50, 25);0.3;0.001;none;0.0001;32;0.9;0.9;1.00E-06;0.02286421;0.086934616;506;0.47
relu;(100, 50, 25);0.1;0.001;l2;0.01;64;0.99;0.99;1.00E-08;0.022864617;0.086918353;504;1.17
relu;(100, 50, 25);0;0.01;l2;0.01;32;0.99;0.9;1.00E-08;0.022864829;0.086909888;506;0.29
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;16;0.8;0.9;1.00E-06;0.022865107;0.086898776;506;1.15
relu;(100, 100, 100, 50);0.1;0.001;l2;0.0001;32;0.99;0.9;1.00E-06;0.022866414;0.08684661;506;1.66
relu;(100, 100, 100, 50);0;0.001;l2;0.0001;64;0.9;0.9;1.00E-08;0.022867397;0.086807344;504;1.25
relu;(100, 50, 25);0.1;0.001;none;0.01;32;0.8;0.9;1.00E-06;0.02286868;0.086756084;506;0.82
relu;(100, 50, 25);0.1;0.001;l2;0.0001;64;0.99;0.999;1.00E-08;0.022869878;0.086708277;504;1.03
relu;(50, 50, 50);0;0.01;none;0.0001;64;0.9;0.99;1.00E-08;0.022871306;0.086651234;504;0.37
relu;(100, 50, 25);0;0.01;l1;1.00E-05;16;0.99;0.9;1.00E-08;0.022871453;0.086645358;506;0.81
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.99;0.9;1.00E-08;0.022873028;0.086582457;506;0.82
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;64;0.99;0.999;1.00E-08;0.022873097;0.086579714;504;1.23
relu;(100, 100, 100, 50);0.1;0.001;l2;1.00E-05;16;0.99;0.9;1.00E-08;0.022874073;0.086540719;506;1.42
relu;(100, 50, 25);0;0.03;none;1.00E-05;16;0.99;0.999;1.00E-08;0.022875974;0.086464813;506;0.29
relu;(100, 50, 25);0.3;0.01;l2;1.00E-05;32;0.9;0.999;1.00E-06;0.022876297;0.086451927;506;0.38
relu;(50, 50, 50);0.1;0.001;none;1.00E-05;32;0.99;0.999;1.00E-06;0.022877362;0.086409392;506;0.41
relu;(100, 100, 100, 50);0.1;0.01;none;0.01;32;0.9;0.999;1.00E-08;0.022878254;0.086373759;506;1.64
relu;(100, 50, 25);0.1;0.001;l1;0.0001;32;0.9;0.999;1.00E-08;0.022879893;0.086308339;506;1.09
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.9;0.999;1.00E-06;0.022879978;0.086304938;504;0.59
relu;(100, 100, 100, 50);0;0.03;none;0.0001;32;0.8;0.9;1.00E-08;0.022880934;0.086266733;506;1.22
relu;(100, 100, 100, 50);0.1;0.03;l1;0.0001;32;0.8;0.99;1.00E-06;0.022881385;0.086248753;506;1.49
relu;(50, 50, 50);0.1;0.03;l2;0.0001;32;0.9;0.99;1.00E-06;0.022882161;0.08621773;506;0.65
relu;(100, 50, 25);0;0.03;none;0.01;32;0.9;0.9;1.00E-06;0.02288244;0.086206611;506;0.29
relu;(50, 50, 50);0.1;0.01;l2;0.0001;64;0.8;0.999;1.00E-08;0.022882456;0.086205979;504;0.81
relu;(100, 50, 25);0;0.001;l2;0.0001;16;0.99;0.99;1.00E-08;0.022882849;0.08619028;506;0.7
relu;(50, 50, 50);0.1;0.01;l2;0.0001;32;0.8;0.99;1.00E-06;0.022883482;0.086164988;506;0.58
relu;(100, 100, 100, 50);0;0.03;none;0.0001;64;0.9;0.999;1.00E-06;0.022884472;0.086125476;504;1.64
relu;(50, 50, 50);0;0.01;l1;1.00E-05;64;0.8;0.9;1.00E-06;0.022884711;0.086115932;504;0.51
relu;(100, 100, 100, 50);0.1;0.03;none;0.01;64;0.8;0.999;1.00E-08;0.022884871;0.086109521;504;1.72
relu;(50, 50, 50);0;0.03;none;0.01;64;0.9;0.99;1.00E-06;0.022885035;0.086102991;504;0.46
relu;(100, 50, 25);0;0.001;none;1.00E-05;32;0.99;0.9;1.00E-06;0.02288533;0.086091186;506;1.35
relu;(50, 50, 50);0.1;0.03;l2;0.0001;32;0.9;0.9;1.00E-06;0.022885404;0.086088226;506;0.59
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;16;0.99;0.99;1.00E-08;0.022885657;0.086078132;506;0.93
relu;(100, 100, 100, 50);0;0.01;none;0.01;64;0.9;0.999;1.00E-08;0.022885976;0.086065413;504;1.23
relu;(50, 50, 50);0;0.01;none;1.00E-05;32;0.8;0.9;1.00E-08;0.022886133;0.086059138;506;0.4
relu;(100, 100, 100, 50);0.1;0.03;none;0.01;32;0.8;0.9;1.00E-08;0.022887475;0.086005536;506;1.53
relu;(50, 50, 50);0.1;0.01;l2;0.0001;32;0.99;0.99;1.00E-06;0.022888132;0.085979302;506;0.72
relu;(50, 50, 50);0;0.03;l1;1.00E-05;64;0.9;0.999;1.00E-06;0.022888447;0.085966706;504;0.42
relu;(100, 50, 25);0;0.01;l2;1.00E-05;64;0.8;0.99;1.00E-06;0.022888586;0.085961165;504;0.38
relu;(100, 100, 100, 50);0;0.001;l2;0.01;16;0.99;0.99;1.00E-08;0.022889564;0.085922105;506;0.94
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;16;0.9;0.99;1.00E-06;0.022889892;0.085909033;506;0.91
relu;(100, 50, 25);0;0.03;none;0.01;32;0.8;0.999;1.00E-08;0.02289;0.0859047;506;0.3
relu;(50, 50, 50);0;0.01;l2;0.01;32;0.9;0.99;1.00E-08;0.022890075;0.085901706;506;0.34
relu;(100, 50, 25);0;0.03;l2;0.01;32;0.99;0.99;1.00E-08;0.022891119;0.085860031;506;0.33
relu;(50, 50, 50);0;0.01;none;0.0001;64;0.9;0.9;1.00E-08;0.022891475;0.085845801;504;0.38
relu;(50, 50, 50);0.1;0.01;none;0.01;64;0.9;0.9;1.00E-08;0.022892008;0.085824505;504;0.71
relu;(50, 50, 50);0.1;0.001;l1;1.00E-05;32;0.99;0.999;1.00E-08;0.022892222;0.085815959;506;0.45
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;32;0.9;0.9;1.00E-06;0.022892281;0.085813596;506;1.36
relu;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;64;0.9;0.999;1.00E-06;0.022892364;0.085810283;504;1.26
relu;(50, 50, 50);0;0.03;l1;1.00E-05;32;0.99;0.99;1.00E-08;0.0228925;0.08580486;506;0.47
relu;(50, 50, 50);0.1;0.03;none;1.00E-05;32;0.9;0.999;1.00E-06;0.02289263;0.085799683;506;0.73
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;0.8;0.9;1.00E-08;0.022892858;0.085790583;504;0.35
relu;(100, 50, 25);0.1;0.001;l1;0.0001;32;0.99;0.9;1.00E-06;0.02289519;0.085697429;506;1.28
relu;(50, 50, 50);0.1;0.03;l1;1.00E-05;16;0.8;0.999;1.00E-06;0.022895352;0.085690991;506;0.54
relu;(50, 50, 50);0;0.001;l1;1.00E-05;16;0.99;0.9;1.00E-06;0.022895594;0.085681304;506;1.19
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.8;0.9;1.00E-08;0.022896154;0.08565894;506;0.36
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;0.99;0.999;1.00E-08;0.022896805;0.085632965;506;1.2
relu;(50, 50, 50);0.1;0.03;l1;1.00E-05;16;0.9;0.999;1.00E-06;0.022896932;0.085627873;506;0.58
relu;(50, 50, 50);0;0.001;l2;0.01;16;0.99;0.999;1.00E-06;0.022897227;0.085616091;506;0.34
relu;(100, 100, 100, 50);0.1;0.001;none;0.0001;32;0.9;0.9;1.00E-08;0.022897322;0.085612326;506;1.34
relu;(100, 100, 100, 50);0;0.01;none;0.0001;16;0.8;0.9;1.00E-08;0.022897426;0.085608157;506;1.18
relu;(100, 50, 25);0;0.01;l1;1.00E-05;32;0.99;0.9;1.00E-06;0.022898373;0.085570323;506;0.89
relu;(50, 50, 50);0.1;0.03;none;0.01;32;0.8;0.999;1.00E-06;0.022898648;0.085559362;506;0.59
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;16;0.99;0.999;1.00E-06;0.022898728;0.085556149;506;1.35
relu;(100, 50, 25);0.1;0.001;none;0.0001;16;0.99;0.99;1.00E-08;0.022898917;0.085548612;506;0.32
relu;(100, 100, 100, 50);0;0.001;l1;0.0001;64;0.8;0.9;1.00E-06;0.022902509;0.085405184;504;1.41
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;16;0.9;0.99;1.00E-06;0.022902621;0.085400705;506;1.32
relu;(100, 50, 25);0;0.03;none;1.00E-05;64;0.8;0.9;1.00E-08;0.022904434;0.085328305;504;0.4
relu;(100, 100, 100, 50);0;0.01;none;0.0001;64;0.8;0.99;1.00E-06;0.022908919;0.085149201;504;1.33
