akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;firstmomentrate;secmomentrate;Adamconst;MSE;R2;TrainSteps;Time_s
relu;(50, 50, 50);0;0.03;l2;0.01;32;0.9;0.9;1.00E-06;0.024159931;0.035190948;506;1.24
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.9;0.99;1.00E-06;0.024160258;0.0351779;506;0.37
relu;(100, 100, 100, 50);0.1;0.001;l1;0.01;64;0.99;0.99;1.00E-08;0.024160626;0.035163172;504;1.97
relu;(100, 50, 25);0.3;0.001;l1;1.00E-05;16;0.99;0.9;1.00E-06;0.024161542;0.0351266;506;0.41
relu;(50, 50, 50);0.3;0.01;l1;0.0001;64;0.99;0.999;1.00E-06;0.024163646;0.035042601;504;0.67
relu;(50, 50, 50);0.3;0.03;l2;1.00E-05;32;0.9;0.9;1.00E-06;0.024163824;0.035035497;506;1
relu;(100, 50, 25);0.3;0.01;l1;0.0001;64;0.99;0.999;1.00E-08;0.024164309;0.035016111;504;0.54
relu;(100, 100, 100, 50);0.3;0.001;l2;0.01;32;0.9;0.9;1.00E-08;0.024166216;0.034939956;506;0.69
relu;(50, 50, 50);0;0.03;l2;0.01;64;0.9;0.999;1.00E-06;0.024166775;0.034917629;504;1.22
relu;(50, 50, 50);0.3;0.01;none;1.00E-05;32;0.9;0.99;1.00E-06;0.024166858;0.034914308;506;0.62
relu;(50, 50, 50);0;0.01;none;1.00E-05;16;0.8;0.999;1.00E-06;0.024167307;0.034896401;506;0.33
relu;(100, 50, 25);0.1;0.01;none;1.00E-05;64;0.8;0.9;1.00E-06;0.024167682;0.034881424;504;1.18
relu;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;16;0.8;0.99;1.00E-08;0.024167888;0.034873193;506;1.45
relu;(100, 100, 100, 50);0;0.03;none;0.01;64;0.99;0.999;1.00E-06;0.024167891;0.034873065;504;1.44
relu;(100, 100, 100, 50);0;0.01;l2;0.01;16;0.99;0.999;1.00E-08;0.024167933;0.034871405;506;1.24
relu;(100, 50, 25);0.1;0.03;none;0.0001;64;0.8;0.99;1.00E-08;0.024168623;0.034843822;504;1.03
relu;(100, 100, 100, 50);0.3;0.01;l1;0.0001;64;0.9;0.999;1.00E-06;0.024168649;0.0348428;504;1.13
relu;(50, 50, 50);0.1;0.001;none;0.01;64;0.99;0.999;1.00E-06;0.024169027;0.0348277;504;0.48
relu;(100, 100, 100, 50);0.1;0.001;none;1.00E-05;64;0.99;0.999;1.00E-06;0.02416927;0.034817986;504;1.79
relu;(50, 50, 50);0.1;0.01;l2;0.01;16;0.8;0.9;1.00E-08;0.024169446;0.034810982;506;0.53
relu;(100, 50, 25);0;0.001;none;0.0001;64;0.9;0.9;1.00E-08;0.024169495;0.034809003;504;1.69
relu;(100, 50, 25);0;0.03;l2;0.01;16;0.8;0.9;1.00E-08;0.024169659;0.03480248;506;0.35
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;64;0.99;0.9;1.00E-08;0.024169713;0.034800325;504;1.75
relu;(100, 50, 25);0.3;0.01;none;0.01;32;0.99;0.999;1.00E-06;0.024170405;0.034772677;506;0.44
relu;(100, 100, 100, 50);0.1;0.001;none;0.01;32;0.9;0.999;1.00E-08;0.024172311;0.034696556;506;1.62
relu;(50, 50, 50);0.3;0.01;l2;0.01;64;0.8;0.999;1.00E-08;0.024172964;0.034670482;504;0.83
relu;(100, 50, 25);0.1;0.01;l2;0.01;64;0.8;0.99;1.00E-08;0.024173498;0.034649177;504;1.16
relu;(100, 50, 25);0.3;0.01;l1;0.0001;32;0.9;0.99;1.00E-06;0.024174064;0.034626566;506;0.46
relu;(50, 50, 50);0.3;0.01;l2;1.00E-05;16;0.9;0.9;1.00E-06;0.024174255;0.034618921;506;0.59
relu;(100, 50, 25);0.1;0.03;none;0.01;16;0.99;0.999;1.00E-06;0.024174293;0.034617396;506;0.78
relu;(100, 50, 25);0.3;0.01;l1;1.00E-05;16;0.8;0.99;1.00E-06;0.024175721;0.034560387;506;0.69
relu;(100, 50, 25);0;0.01;l1;0.01;64;0.99;0.999;1.00E-06;0.024176034;0.034547887;504;0.41
relu;(100, 50, 25);0;0.01;none;0.0001;64;0.99;0.9;1.00E-06;0.024176426;0.034532227;504;0.75
relu;(50, 50, 50);0.1;0.001;l1;1.00E-05;16;0.9;0.999;1.00E-06;0.024177476;0.034490279;506;0.43
relu;(100, 100, 100, 50);0.3;0.01;l1;1.00E-05;64;0.9;0.999;1.00E-08;0.02417876;0.034439041;504;1.32
relu;(100, 50, 25);0.1;0.03;l1;0.0001;32;0.9;0.999;1.00E-08;0.024179447;0.034411584;506;1.1
relu;(50, 50, 50);0;0.001;l2;1.00E-05;16;0.99;0.9;1.00E-08;0.024180542;0.03436788;506;0.29
relu;(100, 50, 25);0.3;0.001;none;0.01;16;0.9;0.99;1.00E-08;0.024180605;0.034365364;506;0.38
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;0.9;0.9;1.00E-08;0.024180984;0.034350224;506;1.54
relu;(50, 50, 50);0.1;0.001;l1;0.01;16;0.8;0.99;1.00E-08;0.024182105;0.034305443;506;0.42
relu;(100, 100, 100, 50);0.1;0.03;l1;0.0001;32;0.9;0.999;1.00E-08;0.024182399;0.034293683;506;1.46
relu;(50, 50, 50);0;0.01;l1;0.01;64;0.9;0.9;1.00E-08;0.024183173;0.034262811;504;0.51
relu;(100, 50, 25);0.3;0.001;l2;0.01;64;0.9;0.99;1.00E-06;0.024183528;0.034248618;504;0.47
relu;(50, 50, 50);0;0.001;l1;0.01;16;0.9;0.999;1.00E-08;0.024183609;0.034245384;506;1.15
relu;(100, 50, 25);0.1;0.01;l2;0.01;32;0.8;0.999;1.00E-08;0.024184316;0.034217161;506;0.93
relu;(50, 50, 50);0;0.03;none;0.0001;32;0.99;0.9;1.00E-06;0.024185577;0.034166798;506;0.32
relu;(50, 50, 50);0;0.001;none;1.00E-05;16;0.99;0.999;1.00E-06;0.024186293;0.034138203;506;0.28
relu;(100, 50, 25);0;0.01;l1;0.01;64;0.99;0.9;1.00E-08;0.024186477;0.034130859;504;0.41
relu;(100, 50, 25);0;0.03;l2;0.01;32;0.9;0.999;1.00E-08;0.024187552;0.034087926;506;0.33
relu;(100, 100, 100, 50);0;0.01;none;0.0001;32;0.8;0.999;1.00E-08;0.024187576;0.034086946;506;1.32
relu;(100, 50, 25);0.1;0.001;none;0.01;32;0.99;0.99;1.00E-08;0.024187613;0.034085495;506;1.19
relu;(100, 50, 25);0.1;0.01;none;0.0001;16;0.9;0.999;1.00E-08;0.02418866;0.034043682;506;0.81
relu;(100, 100, 100, 50);0.3;0.01;l2;0.01;32;0.8;0.99;1.00E-06;0.024189384;0.034014774;506;0.7
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;16;0.99;0.9;1.00E-06;0.02418944;0.034012523;506;0.53
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;16;0.99;0.999;1.00E-06;0.024189635;0.034004732;506;0.51
relu;(100, 100, 100, 50);0;0.001;l2;0.01;32;0.99;0.99;1.00E-06;0.024190064;0.033987618;506;1.17
relu;(50, 50, 50);0;0.03;l2;0.0001;64;0.8;0.9;1.00E-08;0.024191473;0.033931341;504;1.48
relu;(50, 50, 50);0;0.03;l2;1.00E-05;64;0.8;0.999;1.00E-06;0.024191594;0.033926499;504;1.14
relu;(100, 100, 100, 50);0;0.01;l2;0.01;16;0.99;0.999;1.00E-06;0.02419208;0.033907089;506;1.16
relu;(50, 50, 50);0;0.01;l2;0.0001;16;0.99;0.99;1.00E-06;0.024192083;0.033906997;506;0.34
relu;(50, 50, 50);0.3;0.03;none;0.01;16;0.8;0.9;1.00E-06;0.02419298;0.033871165;506;0.5
relu;(50, 50, 50);0;0.03;l1;1.00E-05;32;0.8;0.999;1.00E-06;0.024193416;0.033853741;506;0.41
relu;(100, 50, 25);0;0.01;none;1.00E-05;64;0.8;0.9;1.00E-06;0.024193863;0.03383589;504;0.7
relu;(100, 100, 100, 50);0.3;0.01;none;0.0001;64;0.99;0.99;1.00E-06;0.024196023;0.033749619;504;1.18
relu;(50, 50, 50);0.3;0.01;l2;1.00E-05;64;0.8;0.999;1.00E-08;0.024196814;0.033718062;504;0.88
relu;(50, 50, 50);0;0.01;l1;0.0001;16;0.8;0.9;1.00E-08;0.02419693;0.033713404;506;0.37
relu;(50, 50, 50);0.1;0.03;none;0.0001;64;0.99;0.99;1.00E-06;0.024197354;0.033696482;504;0.81
relu;(100, 50, 25);0;0.001;l2;0.0001;64;0.99;0.999;1.00E-06;0.02419745;0.033692662;504;0.9
relu;(100, 100, 100, 50);0;0.001;none;0.01;16;0.9;0.9;1.00E-08;0.024197466;0.033692004;506;1.19
relu;(100, 50, 25);0.1;0.03;none;0.01;16;0.9;0.999;1.00E-08;0.024198071;0.033667834;506;0.71
relu;(100, 100, 100, 50);0;0.03;l1;0.01;16;0.99;0.99;1.00E-08;0.02419881;0.033638356;506;1.36
relu;(50, 50, 50);0.1;0.03;l1;0.0001;32;0.8;0.999;1.00E-06;0.024199037;0.033629286;506;0.77
relu;(50, 50, 50);0.3;0.001;l2;0.01;64;0.99;0.9;1.00E-08;0.024199762;0.033600322;504;0.61
relu;(100, 50, 25);0.1;0.001;l2;0.0001;16;0.9;0.99;1.00E-08;0.024200116;0.033586206;506;0.75
relu;(100, 50, 25);0;0.03;l1;0.01;16;0.99;0.999;1.00E-06;0.024200272;0.033579938;506;0.34
relu;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;16;0.8;0.999;1.00E-08;0.024200507;0.033570588;506;1.44
relu;(50, 50, 50);0.1;0.03;none;1.00E-05;16;0.99;0.999;1.00E-06;0.02420084;0.033557294;506;0.5
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;16;0.8;0.9;1.00E-08;0.024201046;0.033549033;506;0.67
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;32;0.99;0.999;1.00E-08;0.02420159;0.033527332;506;0.74
relu;(100, 100, 100, 50);0.1;0.001;l1;0.0001;16;0.8;0.999;1.00E-06;0.024202435;0.033493599;506;1.35
relu;(100, 50, 25);0.3;0.01;none;0.01;16;0.9;0.9;1.00E-06;0.024203507;0.033450777;506;0.5
relu;(100, 100, 100, 50);0;0.01;l2;0.01;32;0.9;0.999;1.00E-08;0.024203519;0.033450298;506;1.25
relu;(100, 50, 25);0.3;0.01;l2;1.00E-05;16;0.9;0.99;1.00E-06;0.024203657;0.033444797;506;0.34
relu;(100, 100, 100, 50);0;0.03;none;0.0001;64;0.99;0.99;1.00E-06;0.024204192;0.033423396;504;1.49
relu;(100, 50, 25);0;0.03;l1;0.0001;16;0.99;0.9;1.00E-08;0.024204606;0.033406899;506;0.36
relu;(50, 50, 50);0.3;0.001;none;0.0001;32;0.8;0.999;1.00E-06;0.024205592;0.033367509;506;0.61
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;32;0.9;0.9;1.00E-06;0.024205691;0.033363559;506;1.54
relu;(50, 50, 50);0;0.03;none;0.0001;32;0.8;0.999;1.00E-06;0.024205696;0.033363348;506;0.39
relu;(100, 50, 25);0.1;0.001;l1;1.00E-05;64;0.8;0.999;1.00E-06;0.024206047;0.033349329;504;1.16
relu;(50, 50, 50);0;0.03;none;1.00E-05;64;0.8;0.9;1.00E-08;0.024206371;0.033336407;504;0.36
relu;(100, 50, 25);0.1;0.001;l2;0.0001;16;0.8;0.99;1.00E-08;0.024206531;0.033330003;506;0.75
relu;(50, 50, 50);0;0.01;l2;0.01;16;0.99;0.999;1.00E-08;0.024207124;0.033306316;506;0.3
relu;(100, 50, 25);0.3;0.001;none;0.0001;64;0.8;0.9;1.00E-08;0.024207219;0.03330252;504;0.67
relu;(100, 100, 100, 50);0.3;0.001;l2;1.00E-05;16;0.8;0.999;1.00E-06;0.024207604;0.03328716;506;0.6
relu;(50, 50, 50);0;0.03;l2;0.01;32;0.9;0.99;1.00E-06;0.024207961;0.033272893;506;1.12
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;16;0.9;0.9;1.00E-06;0.024208186;0.033263928;506;1
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;0.99;0.999;1.00E-06;0.024208299;0.033259394;506;1.35
relu;(100, 100, 100, 50);0.1;0.03;l1;0.0001;32;0.8;0.999;1.00E-08;0.024208435;0.033253993;506;1.56
relu;(100, 100, 100, 50);0.3;0.01;l2;1.00E-05;16;0.8;0.99;1.00E-08;0.024209528;0.033210318;506;0.66
relu;(50, 50, 50);0;0.03;none;0.01;64;0.99;0.999;1.00E-08;0.024210798;0.033159599;504;0.41
relu;(50, 50, 50);0.1;0.001;none;0.0001;32;0.9;0.999;1.00E-06;0.024210906;0.03315528;506;0.41
relu;(100, 100, 100, 50);0;0.01;l2;0.01;16;0.99;0.99;1.00E-08;0.024211548;0.033129664;506;1.2
relu;(50, 50, 50);0.1;0.001;none;1.00E-05;32;0.8;0.9;1.00E-06;0.024211843;0.033117897;506;0.41
relu;(100, 50, 25);0.3;0.03;l2;0.0001;32;0.8;0.999;1.00E-08;0.024211997;0.03311171;506;1.01
relu;(100, 100, 100, 50);0.3;0.001;l2;0.01;16;0.8;0.99;1.00E-08;0.024212477;0.033092547;506;1.05
relu;(100, 50, 25);0.1;0.001;none;1.00E-05;32;0.9;0.9;1.00E-08;0.024214038;0.033030209;506;0.39
relu;(100, 50, 25);0.1;0.03;l2;0.0001;32;0.8;0.9;1.00E-06;0.024214186;0.033024306;506;0.9
relu;(100, 100, 100, 50);0.1;0.001;l2;0.01;32;0.9;0.999;1.00E-06;0.024214473;0.033012838;506;1.65
relu;(100, 100, 100, 50);0.1;0.001;none;1.00E-05;64;0.99;0.9;1.00E-06;0.024215189;0.032984248;504;1.82
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;0.99;0.999;1.00E-06;0.02421539;0.032976232;506;0.88
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;64;0.8;0.99;1.00E-06;0.024215768;0.032961152;504;0.93
relu;(50, 50, 50);0.1;0.03;l1;0.0001;16;0.9;0.999;1.00E-08;0.024217774;0.032881038;506;0.64
relu;(100, 100, 100, 50);0.1;0.03;none;0.0001;16;0.99;0.9;1.00E-08;0.024218083;0.032868696;506;1.38
relu;(50, 50, 50);0;0.03;none;1.00E-05;16;0.8;0.999;1.00E-06;0.024219758;0.032801806;506;0.41
relu;(100, 100, 100, 50);0;0.01;l2;0.01;64;0.8;0.99;1.00E-06;0.024219764;0.032801541;504;1.35
relu;(100, 50, 25);0.1;0.001;l1;1.00E-05;16;0.8;0.999;1.00E-06;0.024219799;0.032800164;506;1.08
relu;(100, 50, 25);0.3;0.001;l2;0.0001;16;0.9;0.99;1.00E-08;0.024220044;0.032790379;506;0.51
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;16;0.9;0.999;1.00E-08;0.024220246;0.032782299;506;1.41
relu;(100, 50, 25);0.1;0.01;none;0.0001;32;0.99;0.99;1.00E-08;0.024220445;0.03277438;506;1.05
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;64;0.8;0.99;1.00E-06;0.024220586;0.032768717;504;1.55
relu;(50, 50, 50);0.1;0.001;l1;1.00E-05;32;0.8;0.9;1.00E-06;0.024221092;0.032748532;506;0.46
relu;(100, 50, 25);0.1;0.01;l2;0.01;16;0.8;0.9;1.00E-06;0.024222741;0.032682669;506;0.84
relu;(100, 100, 100, 50);0;0.001;l2;0.0001;16;0.9;0.9;1.00E-08;0.02422318;0.032665129;506;1.07
relu;(50, 50, 50);0.3;0.001;l2;0.0001;32;0.99;0.9;1.00E-08;0.024223318;0.032659636;506;0.56
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;16;0.9;0.99;1.00E-06;0.0242244;0.032616423;506;1.37
relu;(100, 50, 25);0.3;0.01;l2;0.01;64;0.8;0.99;1.00E-08;0.024224415;0.032615837;504;1.18
relu;(100, 100, 100, 50);0;0.01;l1;0.01;16;0.99;0.99;1.00E-08;0.024225192;0.032584804;506;1.16
relu;(50, 50, 50);0;0.01;none;1.00E-05;32;0.9;0.9;1.00E-06;0.024225231;0.03258322;506;0.35
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.9;0.99;1.00E-06;0.02422778;0.032481447;504;0.46
relu;(100, 50, 25);0.1;0.01;l1;0.0001;32;0.9;0.99;1.00E-08;0.024228037;0.032471177;506;1.05
relu;(100, 50, 25);0.3;0.01;none;1.00E-05;64;0.8;0.9;1.00E-08;0.024229639;0.032407188;504;0.5
relu;(100, 100, 100, 50);0.3;0.03;none;0.01;32;0.9;0.99;1.00E-08;0.024231535;0.032331474;506;0.87
relu;(50, 50, 50);0.1;0.001;none;0.01;16;0.8;0.99;1.00E-08;0.024231815;0.032320294;506;0.44
relu;(100, 100, 100, 50);0.3;0.01;l1;0.0001;32;0.8;0.999;1.00E-08;0.024232787;0.032281509;506;1.1
relu;(100, 50, 25);0.1;0.01;l2;0.01;16;0.8;0.999;1.00E-06;0.024232994;0.032273242;506;0.87
relu;(50, 50, 50);0;0.01;l2;0.0001;16;0.99;0.9;1.00E-06;0.024233206;0.032264758;506;0.32
relu;(100, 100, 100, 50);0;0.01;l2;0.01;32;0.8;0.999;1.00E-06;0.024233267;0.032262327;506;1.23
relu;(50, 50, 50);0;0.001;l1;0.0001;64;0.9;0.999;1.00E-08;0.024233275;0.032262008;504;1.4
relu;(100, 100, 100, 50);0.1;0.001;none;0.0001;32;0.8;0.999;1.00E-08;0.024233449;0.032255049;506;1.39
relu;(100, 100, 100, 50);0.3;0.001;l2;1.00E-05;64;0.8;0.9;1.00E-06;0.024233577;0.032249952;504;1.15
relu;(50, 50, 50);0;0.001;l1;0.01;16;0.8;0.99;1.00E-06;0.024234624;0.032208138;506;0.85
relu;(100, 50, 25);0.3;0.01;none;1.00E-05;16;0.9;0.99;1.00E-06;0.02423473;0.032203894;506;0.35
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.99;0.9;1.00E-08;0.024236363;0.032138695;506;1.36
relu;(100, 50, 25);0.1;0.01;l2;0.0001;16;0.99;0.99;1.00E-08;0.024236401;0.032137179;506;0.79
relu;(100, 100, 100, 50);0.1;0.03;none;1.00E-05;64;0.99;0.9;1.00E-06;0.024236941;0.032115628;504;1.71
relu;(100, 100, 100, 50);0.3;0.01;l2;0.01;64;0.8;0.99;1.00E-08;0.024238277;0.032062255;504;1.03
relu;(100, 100, 100, 50);0;0.001;l1;0.0001;16;0.8;0.999;1.00E-06;0.024238547;0.032051492;506;1.07
relu;(100, 50, 25);0.1;0.001;l2;1.00E-05;64;0.8;0.99;1.00E-08;0.024238847;0.032039475;504;0.91
relu;(100, 100, 100, 50);0;0.01;l2;0.01;32;0.99;0.999;1.00E-08;0.024238911;0.032036947;506;1.13
relu;(100, 100, 100, 50);0.1;0.001;none;0.01;64;0.99;0.9;1.00E-06;0.02423893;0.032036173;504;2
relu;(50, 50, 50);0;0.03;l2;0.01;16;0.8;0.9;1.00E-08;0.024239065;0.032030777;506;1.13
relu;(50, 50, 50);0;0.01;l1;0.0001;32;0.99;0.9;1.00E-06;0.024239303;0.032021291;506;0.39
relu;(100, 100, 100, 50);0.1;0.03;l1;0.0001;32;0.9;0.9;1.00E-06;0.024241647;0.03192769;506;1.48
relu;(100, 100, 100, 50);0;0.03;l2;0.01;32;0.8;0.99;1.00E-08;0.02424207;0.03191079;506;1.24
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;16;0.8;0.99;1.00E-06;0.024243439;0.031856104;506;0.91
relu;(100, 50, 25);0.3;0.01;l2;1.00E-05;64;0.9;0.99;1.00E-08;0.024243539;0.031852126;504;0.46
relu;(100, 50, 25);0.1;0.001;none;0.01;32;0.8;0.99;1.00E-08;0.024243727;0.031844607;506;0.75
relu;(50, 50, 50);0.3;0.01;l2;0.0001;16;0.8;0.99;1.00E-06;0.024245218;0.031785092;506;0.68
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;32;0.99;0.9;1.00E-06;0.024246378;0.031738759;506;1.33
relu;(100, 50, 25);0;0.03;l2;0.0001;64;0.8;0.999;1.00E-06;0.024246482;0.031734579;504;0.42
relu;(50, 50, 50);0.3;0.03;l1;1.00E-05;16;0.8;0.999;1.00E-08;0.024247146;0.031708069;506;0.57
relu;(100, 100, 100, 50);0.1;0.01;l1;0.0001;64;0.99;0.999;1.00E-06;0.024248053;0.031671863;504;1.98
relu;(50, 50, 50);0;0.03;l1;0.01;32;0.8;0.999;1.00E-06;0.024248446;0.031656176;506;0.39
relu;(100, 50, 25);0.1;0.01;l1;0.0001;16;0.99;0.99;1.00E-08;0.024248499;0.031654046;506;1.06
relu;(100, 100, 100, 50);0.1;0.001;none;0.01;32;0.9;0.9;1.00E-08;0.024248794;0.031642278;506;1.65
relu;(100, 50, 25);0.3;0.01;none;0.01;64;0.9;0.99;1.00E-08;0.024249291;0.031622402;504;0.49
relu;(100, 100, 100, 50);0.3;0.01;none;0.01;16;0.99;0.999;1.00E-08;0.024249329;0.031620915;506;0.58
relu;(100, 100, 100, 50);0.3;0.03;none;0.01;32;0.8;0.99;1.00E-08;0.024249634;0.031608727;506;0.7
relu;(100, 50, 25);0.3;0.01;none;1.00E-05;32;0.9;0.999;1.00E-08;0.024250553;0.031572042;506;0.36
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;16;0.8;0.999;1.00E-06;0.024250981;0.031554917;506;1.36
relu;(50, 50, 50);0.1;0.001;l2;1.00E-05;16;0.8;0.9;1.00E-08;0.024251255;0.031544005;506;0.43
relu;(50, 50, 50);0;0.03;none;0.0001;32;0.99;0.99;1.00E-06;0.024251767;0.031523548;506;0.41
relu;(50, 50, 50);0;0.03;l2;0.01;16;0.99;0.999;1.00E-08;0.024253862;0.031439883;506;1.23
relu;(50, 50, 50);0;0.03;l2;0.01;32;0.8;0.99;1.00E-06;0.024255774;0.031363507;506;1.07
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.8;0.999;1.00E-06;0.024255826;0.031361459;506;0.4
relu;(50, 50, 50);0.1;0.01;l1;0.0001;32;0.99;0.9;1.00E-08;0.024256005;0.03135431;506;0.69
relu;(50, 50, 50);0;0.01;l2;0.01;16;0.8;0.9;1.00E-06;0.024256006;0.031354277;506;0.35
relu;(50, 50, 50);0;0.001;l2;0.0001;16;0.9;0.9;1.00E-06;0.024256013;0.031353986;506;0.38
relu;(100, 50, 25);0.1;0.01;l2;0.01;32;0.8;0.99;1.00E-06;0.024257087;0.031311077;506;0.9
relu;(50, 50, 50);0.3;0.01;l1;0.0001;64;0.9;0.9;1.00E-08;0.024257268;0.031303856;504;0.66
relu;(100, 50, 25);0.3;0.001;none;0.0001;64;0.8;0.999;1.00E-08;0.024257934;0.03127726;504;0.63
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;0.99;0.999;1.00E-08;0.024259445;0.031216924;504;0.35
relu;(100, 100, 100, 50);0;0.001;none;0.0001;32;0.99;0.99;1.00E-08;0.024259493;0.031215023;506;1.31
relu;(50, 50, 50);0.1;0.001;l1;1.00E-05;16;0.9;0.999;1.00E-08;0.024259571;0.031211915;506;0.41
relu;(50, 50, 50);0.1;0.001;l2;0.01;32;0.8;0.9;1.00E-06;0.024259608;0.031210408;506;0.45
relu;(50, 50, 50);0.3;0.01;none;1.00E-05;16;0.8;0.99;1.00E-06;0.024261005;0.031154648;506;0.76
relu;(100, 100, 100, 50);0;0.001;none;1.00E-05;64;0.99;0.9;1.00E-06;0.024261502;0.031134775;504;1.38
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;32;0.9;0.9;1.00E-08;0.024261626;0.031129827;506;0.89
relu;(100, 50, 25);0.3;0.01;l2;1.00E-05;16;0.9;0.9;1.00E-08;0.024261818;0.031122163;506;0.34
relu;(50, 50, 50);0.1;0.001;l2;0.0001;32;0.9;0.999;1.00E-08;0.024261819;0.031122126;506;0.48
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;32;0.9;0.999;1.00E-06;0.024261943;0.031117155;506;1
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;32;0.99;0.9;1.00E-06;0.024262336;0.031101477;506;0.93
relu;(100, 50, 25);0.1;0.001;l1;0.0001;64;0.99;0.99;1.00E-06;0.024263287;0.031063485;504;1.37
relu;(50, 50, 50);0;0.001;none;1.00E-05;64;0.99;0.99;1.00E-08;0.024263677;0.031047935;504;0.37
relu;(50, 50, 50);0.1;0.01;none;0.0001;64;0.99;0.99;1.00E-06;0.024263898;0.031039104;504;0.79
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.8;0.99;1.00E-06;0.024264467;0.031016385;506;0.68
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.99;0.999;1.00E-08;0.024264902;0.030999006;506;0.74
relu;(100, 100, 100, 50);0.1;0.01;l2;0.0001;32;0.99;0.99;1.00E-06;0.024266517;0.030934521;506;1.49
relu;(100, 50, 25);0.1;0.01;l2;0.01;16;0.99;0.99;1.00E-08;0.024267348;0.030901323;506;0.76
relu;(100, 100, 100, 50);0.1;0.01;l2;0.0001;64;0.99;0.9;1.00E-06;0.024268255;0.030865101;504;1.82
relu;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;64;0.9;0.9;1.00E-06;0.024268915;0.030838735;504;1.24
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;0.99;0.999;1.00E-06;0.024268922;0.030838469;504;0.36
relu;(100, 100, 100, 50);0;0.03;l2;0.01;16;0.8;0.9;1.00E-08;0.024268974;0.030836386;506;1.06
relu;(50, 50, 50);0.3;0.001;l1;1.00E-05;32;0.9;0.999;1.00E-06;0.024269123;0.030830452;506;0.78
relu;(50, 50, 50);0;0.03;l2;0.01;64;0.9;0.9;1.00E-06;0.02426941;0.030818981;504;1.38
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;0.8;0.9;1.00E-06;0.02426987;0.030800604;506;1.16
relu;(50, 50, 50);0;0.03;l2;0.01;16;0.8;0.99;1.00E-08;0.024270307;0.030783157;506;0.93
relu;(100, 50, 25);0;0.01;l1;0.01;32;0.99;0.99;1.00E-06;0.0242711;0.030751479;506;0.37
relu;(50, 50, 50);0;0.001;l1;0.01;64;0.9;0.9;1.00E-06;0.024271354;0.030741366;504;0.42
relu;(50, 50, 50);0;0.01;l1;0.01;16;0.8;0.999;1.00E-06;0.024271666;0.030728906;506;0.45
